Type,File,Line,CLJ,CQL,CNL,CLJ_Code,CQL_Column,CQL_Code,CNL_Column,CNL_Code
conditional,fsck.c,835,+,+,+,"is_current_worktree ? """" : index_path",10.0,"				     is_current_worktree ? """" : index_path,",9.0,"is_current_worktree ? """" : index_path"
conditional,fsck.c,1165,+,-,-,*eol ? eol + 1 : eol,,,,
conditional,fsck.c,1167,+,+,+,*eol ? eol + 1 : eol,10.0,			ptr = *eol ? eol + 1 : eol;,9.0,* eol ? eol + 1 : eol
conditional,fsck.c,1217,+,+,+,c ? slash + 1 : NULL,10.0,			ptr = c ? slash + 1 : NULL;,9.0,c ? slash + 1 : NULL
conditional,fsm-listen-darwin.c,303,-,-,+,,,,8.0,slash ? slash + 1 : path_k
conditional,fsm-listen-win32.c,496,+,-,+,slash ? slash + 1 : path->buf,,,7.0,slash ? slash + 1 : path -> buf
conditional,fsm-listen-win32.c,706,+,-,+,slash ? slash + 1 : path.buf,,,8.0,slash ? slash + 1 : path . buf
conditional,fsmonitor--daemon.c,142,-,-,+,,,,24.0,keydata ? keydata : b -> name
conditional,fsmonitor--daemon.c,717,-,-,+,,,,6.0,"( * p_end ) ? ""fsmonitor: invalid command line '%s'"" : ""fsmonitor: unsupported V1 protocol '%s'"""
conditional,fsmonitor-ipc.c,77,-,-,+,,,,19.0,"since_token ? since_token : """""
conditional,fsmonitor-ipc.c,78,-,-,+,,,,18.0,since_token ? strlen ( since_token ) : 0
