Type,File,Line,CLJ,CQL,CLJ_Code,CQL_Column,CQL_Code
repurposed_variable,CFString.h,894,+,-,character -= 0x10000,,
repurposed_variable,add-patch.c,385,+,+,len--,9,	while (len--)
repurposed_variable,add-patch.c,386,-,+,,21,		if (*p < '0' || *(p++) > '7')
repurposed_variable,add-patch.c,1368,+,+,start_index++,41,		struct hunk *hunk = file_diff->hunk + start_index++;
repurposed_variable,add-patch.c,1369,+,-,start_index++,,
repurposed_variable,add.c,190,+,+,"argc = setup_revisions(argc, argv, &rev, NULL)",2,"	argc = setup_revisions(argc, argv, &rev, NULL);"
repurposed_variable,add.c,379,+,+,"argc = parse_options(argc, argv, prefix, builtin_add_options, builtin_add_usage, PARSE_OPT_KEEP_ARGV0)",2,"	argc = parse_options(argc, argv, prefix, builtin_add_options,
			  builtin_add_usage, PARSE_OPT_KEEP_ARGV0);"
repurposed_variable,add.c,396,+,-,argc--,,
repurposed_variable,add.c,397,-,+,,2,	argv++;
repurposed_variable,am.c,57,-,+,,15,	for (; *str; str++)
repurposed_variable,am.c,747,-,+,,3,		paths = stdin_only;
repurposed_variable,am.c,749,-,+,,22,"	for (i = 0; *paths; paths++, i++) {"
repurposed_variable,am.c,963,+,+,keep_cr = 0,3,		keep_cr = 0;
repurposed_variable,am.c,995,+,+,patch_format = detect_patch_format(paths),3,		patch_format = detect_patch_format(paths);
repurposed_variable,am.c,1916,+,+,resume = 0,3,		resume = 0;
repurposed_variable,am.c,2427,+,+,"argc = parse_options(argc, argv, prefix, options, usage, 0)",2,"	argc = parse_options(argc, argv, prefix, options, usage, 0);"
repurposed_variable,apply.c,21,+,+,"argc = apply_parse_options(argc, argv, &state, &force_apply, &options, apply_usage)",2,"	argc = apply_parse_options(argc, argv,
				   &state, &force_apply, &options,
				   apply_usage);"
repurposed_variable,apply.c,232,-,+,,3,		list = next;
repurposed_variable,apply.c,256,-,+,,3,		list = next;
repurposed_variable,apply.c,322,-,+,,5,				s1++;
repurposed_variable,apply.c,324,-,+,,5,				s2++;
repurposed_variable,apply.c,325,-,+,,15,		} else if (*s1++ != *s2++)
repurposed_variable,apply.c,432,+,+,size--,9,	while (size--) {
repurposed_variable,apply.c,434,-,+,,8,		if (*buffer++ == '\n')
repurposed_variable,apply.c,491,+,+,p_value--,31,	for (cp = name.buf; p_value; p_value--) {
repurposed_variable,apply.c,686,-,+,,3,		line++;
repurposed_variable,apply.c,687,+,+,--p_value,20,		if (c == '/' && !--p_value)
repurposed_variable,apply.c,874,-,+,,2,"	first += 4;	/* skip ""--- "" */"
repurposed_variable,apply.c,875,-,+,,2,"	second += 4;	/* skip ""+++ "" */"
repurposed_variable,apply.c,1111,-,+,,2,	line = ptr + 2;
repurposed_variable,apply.c,1178,-,+,,2,"	line += strlen(""diff --git "");"
repurposed_variable,apply.c,1179,+,+,"llen -= strlen(""diff --git "")",2,"	llen -= strlen(""diff --git "");"
repurposed_variable,apply.c,1355,-,+,,2,	line += len;
repurposed_variable,apply.c,1356,+,+,size -= len,2,	size -= len;
repurposed_variable,apply.c,1362,+,+,size -= len,48,"	for (offset = len ; size > 0 ; offset += len, size -= len, line += len, (*linenr)++) {"
repurposed_variable,apply.c,1387,+,+,"len = linelen(line, size)",3,"		len = linelen(line, size);"
repurposed_variable,apply.c,1448,-,+,,2,	line += offset;
repurposed_variable,apply.c,1449,+,+,len -= offset,2,	len -= offset;
repurposed_variable,apply.c,1455,+,+,offset += digits,2,	offset += digits;
repurposed_variable,apply.c,1456,-,+,,2,	line += digits;
repurposed_variable,apply.c,1457,+,+,len -= digits,2,	len -= digits;
repurposed_variable,apply.c,1465,+,+,offset += digits + 1,3,		offset += digits+1;
repurposed_variable,apply.c,1466,-,+,,3,		line += digits+1;
repurposed_variable,apply.c,1467,+,+,len -= digits + 1,3,		len -= digits+1;
repurposed_variable,apply.c,1490,+,+,size -= len,3,		size -= len;
repurposed_variable,apply.c,1491,-,+,,3,		line += len;
repurposed_variable,apply.c,1568,+,+,size -= len,44,"	for (offset = 0; size > 0; offset += len, size -= len, line += len, state->linenr++) {"
repurposed_variable,apply.c,1709,-,+,,2,	line += len;
repurposed_variable,apply.c,1710,+,+,size -= len,2,	size -= len;
repurposed_variable,apply.c,1715,+,+,size -= len,22,"	     offset += len, size -= len, line += len, state->linenr++) {"
repurposed_variable,apply.c,1839,-,+,,3,		line += len;
repurposed_variable,apply.c,1840,+,+,size -= len,3,		size -= len;
repurposed_variable,apply.c,2226,-,+,,12,	for (; p; p = p->next) {
repurposed_variable,apply.c,2712,+,+,match_beginning = 0,3,		match_beginning = 0;
repurposed_variable,apply.c,2720,+,+,line = 0,3,		line = 0;
repurposed_variable,apply.c,2722,+,+,line = img->nr - preimage->nr,3,		line = img->nr - preimage->nr;
repurposed_variable,apply.c,2730,+,+,line = img->nr,3,		line = img->nr;
repurposed_variable,apply.c,3382,-,+,,3,		patch = patch->next;
repurposed_variable,apply.c,3876,-,+,,17,	for ( ; patch; patch = patch->next) {
repurposed_variable,apply.c,4078,-,+,,3,		patch = patch->next;
repurposed_variable,apply.c,4204,-,+,,41,	for (files = adds = dels = 0 ; patch ; patch = patch->next) {
repurposed_variable,apply.c,4217,-,+,,17,	for ( ; patch; patch = patch->next) {
repurposed_variable,apply.c,4423,+,+,size = nbuf.len,3,		size = nbuf.len;
repurposed_variable,apply.c,4424,-,+,,3,		buf  = nbuf.buf;
repurposed_variable,archive-tar.c,75,+,+,size -= chunk,3,		size -= chunk;
repurposed_variable,archive-tar.c,82,+,+,size -= BLOCKSIZE,3,		size -= BLOCKSIZE;
repurposed_variable,archive-tar.c,269,+,+,mode = (mode | 0777) & ~tar_umask,3,		mode = (mode | 0777) & ~tar_umask;
repurposed_variable,archive-tar.c,272,+,+,mode |= 0777,3,		mode |= 0777;
repurposed_variable,archive-tar.c,275,+,+,mode = (mode | ((mode & 0100) ? 0777 : 0666)) & ~tar_umask,3,		mode = (mode | ((mode & 0100) ? 0777 : 0666)) & ~tar_umask;
repurposed_variable,archive-zip.c,188,+,+,size--,9,	while (size-- > 0) {
repurposed_variable,archive-zip.c,190,+,+,n >>= 8,3,		n >>= 8;
repurposed_variable,archive-zip.c,270,-,+,,12,		int c = *s++;
repurposed_variable,archive.c,73,+,+,len -= c + 1 - src,3,		len -= c + 1 - src;
repurposed_variable,archive.c,74,-,+,,3,		src  = c + 1;
repurposed_variable,archive.c,96,+,+,"argc = parse_options(argc, argv, prefix, local_opts, NULL, PARSE_OPT_KEEP_ALL)",2,	path += args->baselen;
repurposed_variable,archive.c,495,-,+,,4,			pathspec++;
repurposed_variable,archive.c,674,+,+,"argc = parse_options(argc, argv, NULL, opts, archive_usage, 0)",2,"	argc = parse_options(argc, argv, NULL, opts, archive_usage, 0);"
repurposed_variable,archive.c,750,+,+,"argc = parse_archive_args(argc, argv, &ar, &args, name_hint, remote)",2,"	argc = parse_archive_args(argc, argv, &ar, &args, name_hint, remote);"
repurposed_variable,attr.c,204,+,+,namelen--,9,	while (namelen--) {
repurposed_variable,attr.c,205,-,+,,14,		char ch = *name++;
repurposed_variable,attr.c,325,-,+,,4,			cp++;
repurposed_variable,attr.c,341,-,+,,4,			cp++;
repurposed_variable,attr.c,698,-,+,,19,	while ((line = *(list++)) != NULL)
repurposed_variable,attr.c,1113,+,+,rem--,4,			rem--;
repurposed_variable,attr.c,1114,+,+,"rem = macroexpand_one(all_attrs, attr->attr_nr, rem)",4,"			rem = macroexpand_one(all_attrs, attr->attr_nr, rem);"
repurposed_variable,attr.c,1124,-,+,,27,	for (; rem > 0 && stack; stack = stack->prev) {
repurposed_variable,attr.c,1134,+,+,"rem = fill_one(all_attrs, a, rem)",5,"				rem = fill_one(all_attrs, a, rem);"
repurposed_variable,attr.c,1159,-,+,,16,	for (; stack; stack = stack->prev) {
repurposed_variable,base85.c,51,-,+,,10,			ch = *buffer++;
repurposed_variable,base85.c,57,-,+,,9,		ch = *buffer++;
repurposed_variable,base85.c,69,+,+,len -= cnt,3,		len -= cnt;
repurposed_variable,base85.c,72,-,+,,5,			*dst++ = acc;
repurposed_variable,base85.c,87,-,+,,19,			unsigned ch = *data++;
repurposed_variable,base85.c,89,+,+,--bytes,8,			if (--bytes == 0)
repurposed_variable,base85.c,98,-,+,,3,		buf += 5;
repurposed_variable,bisect.c,56,-,+,,3,		entry = p;
repurposed_variable,bisect.c,74,-,+,,3,		list = list->next;
repurposed_variable,bisect.c,78,-,+,,,"define_commit_slab(commit_weight, int *);"
repurposed_variable,bisect.c,554,-,+,,4,			tried = &list->next;
repurposed_variable,bisect.c,569,-,+,,3,		list = next;
repurposed_variable,bisect.c,588,+,+,count = count * 1103515245 + 12345,2,	count = count * 1103515245 + 12345;
repurposed_variable,bisect.c,647,-,+,,2,"	list = filter_skipped(list, tried, 0, &count, &skipped_first);"
repurposed_variable,bisect.c,700,-,+,,17,	for ( ; tried; tried = tried->next)
repurposed_variable,bisect.c,938,-,+,,2,	argv++;
repurposed_variable,bisect.c,939,+,+,argc--,2,	argc--;
repurposed_variable,bisect.c,963,+,-,argc--,,
repurposed_variable,bisect.c,1135,+,+,n >>= 1,16,	for (; n > 1; n >>= 1)
repurposed_variable,bisect.c,1428,+,+,"argc = parse_options(argc, argv, prefix, options, git_bisect_usage, PARSE_OPT_SUBCOMMAND_OPTIONAL)",2,"	argc = parse_options(argc, argv, prefix, options, git_bisect_usage,
			     PARSE_OPT_SUBCOMMAND_OPTIONAL);"
repurposed_variable,bisect.c,1445,+,-,argc--,,
repurposed_variable,bisect.c,1446,-,+,,3,		argv++;
repurposed_variable,blame.c,24,-,+,,,"define_commit_slab(blame_suspects, struct blame_origin *);"
repurposed_variable,blame.c,161,-,+,,3,"		tail = append_parent(r, tail, &oid);"
repurposed_variable,blame.c,509,-,+,,2,	line_starts += first_line;
repurposed_variable,blame.c,964,+,+,argc = parse_options_end(&ctx),2,	argc = parse_options_end(&ctx);
repurposed_variable,blame.c,1070,+,-,--argc,,
repurposed_variable,blame.c,1112,-,+,,,"DEFINE_LIST_SORT(static, sort_blame_entries, struct blame_entry, next);"
repurposed_variable,blame.c,1619,-,+,,3,		tail = head;
repurposed_variable,blame.c,1620,-,+,,3,		head = next;
repurposed_variable,blame.c,1777,-,+,,3,		e = next;
repurposed_variable,blame.c,2056,+,+,tlno += ent->s_lno,3,		tlno += ent->s_lno;
repurposed_variable,blame.c,2057,+,+,same += ent->s_lno,3,		same += ent->s_lno;
repurposed_variable,blame.c,2135,-,+,,4,			small = &p->next;
repurposed_variable,blame.c,2139,-,+,,4,			source = &p->next;
repurposed_variable,blame.c,2192,-,+,,3,"		toosmall = filter_small(sb, toosmall, &unblamed, sb->move_score);"
repurposed_variable,blame.c,2325,-,+,,3,"		toosmall = filter_small(sb, toosmall, &unblamed, sb->copy_score);"
repurposed_variable,blame.c,2395,-,+,,4,			blamed = next;
repurposed_variable,block.c,45,+,+,is_restart = 0,3,		is_restart = 0;
repurposed_variable,bloom.c,10,-,+,,,"define_commit_slab(bloom_filter_slab, struct bloom_filter);"
repurposed_variable,bloom.c,22,+,+,count &= mask,2,	count &= mask;
repurposed_variable,bloom.c,58,-,+,,3,		g = g->base_graph;
repurposed_variable,bloom.c,127,+,+,seed ^= k,3,		seed ^= k;
repurposed_variable,bloom.c,128,+,+,"seed = rotate_left(seed, r2) * m + n",3,"		seed = rotate_left(seed, r2) * m + n;"
repurposed_variable,bloom.c,145,+,+,seed ^= k1,3,		seed ^= k1;
repurposed_variable,bloom.c,149,+,+,seed ^= (uint32_t)len,2,	seed ^= (uint32_t)len;
repurposed_variable,bloom.c,150,+,+,seed ^= (seed >> 16),2,	seed ^= (seed >> 16);
repurposed_variable,bloom.c,151,+,+,seed *= 0x85ebca6b,2,	seed *= 0x85ebca6b;
repurposed_variable,bloom.c,152,+,+,seed ^= (seed >> 13),2,	seed ^= (seed >> 13);
repurposed_variable,bloom.c,153,+,+,seed *= 0xc2b2ae35,2,	seed *= 0xc2b2ae35;
repurposed_variable,bloom.c,154,+,+,seed ^= (seed >> 16),2,	seed ^= (seed >> 16);
repurposed_variable,branch.c,242,+,+,force = 1,3,		force = 1;
repurposed_variable,branch.c,762,-,+,,3,		tracking_name = branch_point;
repurposed_variable,branch.c,802,-,+,,2,"	argc = parse_options(argc, argv, prefix, options, builtin_branch_usage,
			     0);"
repurposed_variable,bugreport.c,127,+,+,"argc = parse_options(argc, argv, prefix, bugreport_options, bugreport_usage, 0)",2,"	argc = parse_options(argc, argv, prefix, bugreport_options,
			     bugreport_usage, 0);"
repurposed_variable,bulk-checkin.c,196,+,+,size -= rsize,4,			size -= rsize;
repurposed_variable,bundle-uri.c,352,-,+,,3,		uri = out;
repurposed_variable,bundle.c,62,+,+,"argc = parse_options(argc, argv, NULL, options, usagestr, PARSE_OPT_STOP_AT_NON_OPTION)",2,"	argc = parse_options(argc, argv, NULL, options, usagestr,
			     PARSE_OPT_STOP_AT_NON_OPTION);"
repurposed_variable,bundle.c,97,+,+,"argc = parse_options_cmd_bundle(argc, argv, prefix, builtin_bundle_create_usage, options, &bundle_file)",2,"	argc = parse_options_cmd_bundle(argc, argv, prefix,
			builtin_bundle_create_usage, options, &bundle_file);"
repurposed_variable,bundle.c,139,+,+,fd = -1,2,"	argc = parse_options_cmd_bundle(argc, argv, prefix,
			builtin_bundle_verify_usage, options, &bundle_file);"
repurposed_variable,bundle.c,171,+,+,"argc = parse_options_cmd_bundle(argc, argv, prefix, builtin_bundle_list_heads_usage, options, &bundle_file)",2,"	argc = parse_options_cmd_bundle(argc, argv, prefix,
			builtin_bundle_list_heads_usage, options, &bundle_file);"
repurposed_variable,bundle.c,201,+,+,"argc = parse_options_cmd_bundle(argc, argv, prefix, builtin_bundle_unbundle_usage, options, &bundle_file)",2,"	argc = parse_options_cmd_bundle(argc, argv, prefix,
			builtin_bundle_unbundle_usage, options, &bundle_file);"
repurposed_variable,bundle.c,234,+,+,"argc = parse_options(argc, argv, prefix, options, builtin_bundle_usage, 0)",2,"	argc = parse_options(argc, argv, prefix, options, builtin_bundle_usage,
			     0);"
repurposed_variable,bundle.c,256,-,+,,3,		r = &header->references;
repurposed_variable,bundle.c,263,-,+,,3,		r = &header->prerequisites;
repurposed_variable,bundle.c,515,+,+,"argc = setup_revisions(argc, argv, &revs, NULL)",2,"	argc = setup_revisions(argc, argv, &revs, NULL);"
repurposed_variable,bundle.c,540,+,+,version = min_version,3,		version = min_version;
repurposed_variable,cache-tree.c,656,-,+,,3,		it = sub->cache_tree;
repurposed_variable,cache-tree.c,658,-,+,,3,		path = slash;
repurposed_variable,cache-tree.c,660,-,+,,4,			path++;
repurposed_variable,cache-tree.c,673,+,+,cache_tree_valid = 0,3,		cache_tree_valid = 0;
repurposed_variable,cat-file.c,364,-,+,,4,			start = end + 1;
repurposed_variable,cat-file.c,998,+,+,"argc = parse_options(argc, argv, prefix, options, usage, 0)",2,"	argc = parse_options(argc, argv, prefix, options, usage, 0);"
repurposed_variable,cbtree.c,24,-,+,,3,		p = q->child[direction];
repurposed_variable,check-attr.c,121,+,+,"argc = parse_options(argc, argv, prefix, check_attr_options, check_attr_usage, PARSE_OPT_KEEP_DASHDASH)",2,"	argc = parse_options(argc, argv, prefix, check_attr_options,
			     check_attr_usage, PARSE_OPT_KEEP_DASHDASH);"
repurposed_variable,check-ignore.c,161,+,+,"argc = parse_options(argc, argv, prefix, check_ignore_options, check_ignore_usage, 0)",2,"	argc = parse_options(argc, argv, prefix, check_ignore_options,
			     check_ignore_usage, 0);"
repurposed_variable,check-mailmap.c,49,+,+,"argc = parse_options(argc, argv, prefix, check_mailmap_options, check_mailmap_usage, 0)",2,"	argc = parse_options(argc, argv, prefix, check_mailmap_options,
			     check_mailmap_usage, 0);"
repurposed_variable,check-ref-format.c,28,-,+,,16,	while ((ch = *refname++) != '\0') {
repurposed_variable,checkout--worker.c,130,+,+,"argc = parse_options(argc, argv, prefix, checkout_worker_options, checkout_worker_usage, 0)",2,"	argc = parse_options(argc, argv, prefix, checkout_worker_options,
			     checkout_worker_usage, 0);"
repurposed_variable,checkout-index.c,261,+,+,"argc = parse_options(argc, argv, prefix, builtin_checkout_index_options, builtin_checkout_index_usage, 0)",2,"	argc = parse_options(argc, argv, prefix, builtin_checkout_index_options,
			builtin_checkout_index_usage, 0);"
repurposed_variable,checkout.c,192,+,+,++pos,9,	while (++pos < the_repository->index->cache_nr &&
repurposed_variable,checkout.c,205,+,+,pos++,3,		pos++;
repurposed_variable,checkout.c,221,-,+,,3,		ce = the_repository->index->cache[pos];
repurposed_variable,checkout.c,225,+,+,pos++,3,		pos++;
repurposed_variable,checkout.c,242,+,+,pos++,3,		pos++;
repurposed_variable,checkout.c,279,+,+,pos++,3,		pos++;
repurposed_variable,checkout.c,1439,-,+,,2,	argv++;
repurposed_variable,checkout.c,1440,+,+,argc--,2,	argc--;
repurposed_variable,checkout.c,1459,+,-,argc--,,
repurposed_variable,checkout.c,1764,+,+,"argc = parse_options(argc, argv, prefix, options, usagestr, parseopt_flags)",2,"	argc = parse_options(argc, argv, prefix, options,
			     usagestr, parseopt_flags);"
repurposed_variable,checkout.c,1857,-,+,,3,		argv += n;
repurposed_variable,checkout.c,1858,+,-,argc -= n,,
repurposed_variable,chunk-format.c,114,+,+,toc_length--,9,	while (toc_length--) {
repurposed_variable,clean.c,949,+,+,"argc = parse_options(argc, argv, prefix, options, builtin_clean_usage, 0)",2,"	argc = parse_options(argc, argv, prefix, options, builtin_clean_usage,
			     0);"
repurposed_variable,clone.c,985,+,+,"argc = parse_options(argc, argv, prefix, builtin_clone_options, builtin_clone_usage, 0)",2,"	argc = parse_options(argc, argv, prefix, builtin_clone_options,
			     builtin_clone_usage, 0);"
repurposed_variable,color.c,118,-,+,,3,		name += 6;
repurposed_variable,color.c,119,+,+,len -= 6,3,		len -= 6;
repurposed_variable,color.c,245,-,+,,3,"		out += xsnprintf(out, len, ""%d"", c->value + offset);"
repurposed_variable,color.c,248,-,+,,3,"		out += xsnprintf(out, len, ""%d;5;%d"", COLOR_FOREGROUND_256 + offset,
				 c->value);"
repurposed_variable,color.c,252,-,+,,3,"		out += xsnprintf(out, len, ""%d;2;%d;%d;%d"",
				 COLOR_FOREGROUND_RGB + offset,
				 c->red, c->green, c->blue);"
repurposed_variable,color.c,336,-,+,,3,		OUT('\033');
repurposed_variable,color.c,337,-,+,,3,		OUT('[');
repurposed_variable,color.c,348,-,+,,5,				OUT(';');
repurposed_variable,color.c,349,-,+,,4,"			dst += xsnprintf(dst, end - dst, ""%d"", i);"
repurposed_variable,color.c,353,-,+,,5,				OUT(';');
repurposed_variable,color.c,354,-,+,,4,"			dst = color_output(dst, end - dst, &fg, 0);"
repurposed_variable,color.c,358,-,+,,5,				OUT(';');
repurposed_variable,color.c,359,-,+,,4,"			dst = color_output(dst, end - dst, &bg, 1);"
repurposed_variable,color.c,361,-,+,,3,		OUT('m');
repurposed_variable,color.c,363,-,+,,2,	OUT(0);
repurposed_variable,color.c,420,+,+,var = git_use_color_default,3,		var = git_use_color_default;
repurposed_variable,column.c,47,+,+,"argc = parse_options(argc, argv, prefix, options, builtin_column_usage, 0)",2,"	argc = parse_options(argc, argv, prefix, options, builtin_column_usage, 0);"
repurposed_variable,column.c,217,+,+,stdout_is_tty = isatty(1),4,			stdout_is_tty = isatty(1);
repurposed_variable,column.c,299,-,+,,4,			value += len;
repurposed_variable,column.c,301,-,+,,3,"		value += strspn(value, sep);"
repurposed_variable,combine-diff.c,155,+,+,len1--,52,		for (; len1 > 0 && XDL_ISSPACE(line1[len1 - 1]); len1--);
repurposed_variable,combine-diff.c,156,+,+,len2--,52,		for (; len2 > 0 && XDL_ISSPACE(line2[len2 - 1]); len2--);
repurposed_variable,combine-diff.c,163,+,+,len1--,3,		len1--;
repurposed_variable,combine-diff.c,164,+,+,len2--,3,		len2--;
repurposed_variable,combine-diff.c,170,+,+,len1--,49,			for (; len1 > 0 && XDL_ISSPACE(line1[len1]); len1--);
repurposed_variable,combine-diff.c,171,+,+,len2--,49,			for (; len2 > 0 && XDL_ISSPACE(line2[len2]); len2--);
repurposed_variable,combine-diff.c,179,+,+,len1--,52,		for (; len1 > 0 && XDL_ISSPACE(line1[len1 - 1]); len1--);
repurposed_variable,combine-diff.c,180,+,+,len2--,52,		for (; len2 > 0 && XDL_ISSPACE(line2[len2 - 1]); len2--);
repurposed_variable,combine-diff.c,273,-,+,,5,				newline = lline->next;
repurposed_variable,combine-diff.c,289,-,+,,5,				base = lline;
repurposed_variable,combine-diff.c,353,+,+,len--,3,		len--;
repurposed_variable,combine-diff.c,364,-,+,,2,	sline->plost.len++;
repurposed_variable,combine-diff.c,524,+,+,i--,3,		i--;
repurposed_variable,combine-diff.c,547,+,+,i++,4,			i++;
repurposed_variable,combine-diff.c,734,+,+,l0 = sline[l0].p_lno[n],2,	l0 = sline[l0].p_lno[n];
repurposed_variable,combine-diff.c,735,+,+,l1 = sline[l1].p_lno[n],2,	l1 = sline[l1].p_lno[n];
repurposed_variable,combine-diff.c,753,+,+,len = strlen(line),3,		len = strlen(line);
repurposed_variable,combine-diff.c,908,-,+,,3,		sline++;
repurposed_variable,commit-graph.c,75,-,+,,,"define_commit_slab(topo_level_slab, uint32_t);"
repurposed_variable,commit-graph.c,78,-,+,,,"define_commit_slab(commit_pos, int);"
repurposed_variable,commit-graph.c,91,+,+,"argc = parse_options(argc, argv, prefix, options, builtin_commit_graph_verify_usage, 0)",2,"	argc = parse_options(argc, argv, prefix,
			     options,
			     builtin_commit_graph_verify_usage, 0);"
repurposed_variable,commit-graph.c,100,-,+,,,"define_commit_slab(commit_graph_data_slab, struct commit_graph_data);"
repurposed_variable,commit-graph.c,269,+,+,"argc = parse_options(argc, argv, prefix, options, builtin_commit_graph_write_usage, 0)",2,"	argc = parse_options(argc, argv, prefix,
			     options,
			     builtin_commit_graph_write_usage, 0);"
repurposed_variable,commit-graph.c,349,+,+,"argc = parse_options(argc, argv, prefix, options, builtin_commit_graph_usage, 0)",2,"	argc = parse_options(argc, argv, prefix, options,
			     builtin_commit_graph_usage, 0);"
repurposed_variable,commit-graph.c,540,-,+,,3,		g = g->base_graph;
repurposed_variable,commit-graph.c,564,+,+,n--,3,		n--;
repurposed_variable,commit-graph.c,830,-,+,,3,		g = g->base_graph;
repurposed_variable,commit-graph.c,870,-,+,,3,		g = g->base_graph;
repurposed_variable,commit-graph.c,922,-,+,,3,		g = g->base_graph;
repurposed_variable,commit-graph.c,1077,-,+,,3,		g = g->base_graph;
repurposed_variable,commit-graph.c,1575,+,+,max_gen = GENERATION_NUMBER_V1_MAX - 1,4,			max_gen = GENERATION_NUMBER_V1_MAX - 1;
repurposed_variable,commit-graph.c,1580,+,+,max_gen = c->date - 1,4,			max_gen = c->date - 1;
repurposed_variable,commit-graph.c,1825,-,+,,3,		oid = &peeled;
repurposed_variable,commit-graph.c,2829,-,+,,12,	for (; g; g = g->base_graph) {
repurposed_variable,commit-graph.c,2851,-,+,,3,		g = next;
repurposed_variable,commit-reach.c,513,-,+,,4,			with_commit = with_commit->next;
repurposed_variable,commit-reach.c,674,-,+,,15,	for (; want; want = want->next)
repurposed_variable,commit-reach.c,926,-,+,,3,		from = from->next;
repurposed_variable,commit-reach.c,931,-,+,,3,		to = to->next;
repurposed_variable,commit-reach.c,1011,-,+,,,"define_commit_slab(bit_arrays, struct bitmap *);"
repurposed_variable,commit-reach.c,1166,-,+,,3,		bases = bases->next;
repurposed_variable,commit-reach.h,69,-,+,,,"define_commit_slab(contains_cache, enum contains_result);"
repurposed_variable,commit-tree.c,34,-,+,,3,		parents_p = &parents->next;
repurposed_variable,commit-tree.c,120,+,+,"argc = parse_options(argc, argv, prefix, options, commit_tree_usage, 0)",2,"	argc = parse_options(argc, argv, prefix, options, commit_tree_usage, 0);"
repurposed_variable,commit.c,106,-,+,,24,	while (buf < tail && *buf++ != '\n')
repurposed_variable,commit.c,185,-,+,,3,		arg = arg + 1;
repurposed_variable,commit.c,335,-,+,,,"define_commit_slab(buffer_slab, struct commit_buffer);"
repurposed_variable,commit.c,669,-,+,,3,		list = list->next;
repurposed_variable,commit.c,678,-,+,,12,	for (; l; l = l->next )
repurposed_variable,commit.c,689,-,+,,3,		list = list->next;
repurposed_variable,commit.c,736,-,+,,,"DEFINE_LIST_SORT(static, commit_list_sort, struct commit_list, next);"
repurposed_variable,commit.c,780,-,+,,3,		commit = commit->parents->item;
repurposed_variable,commit.c,788,+,+,nr--,9,	while (nr--) {
repurposed_variable,commit.c,790,-,+,,3,		commit++;
repurposed_variable,commit.c,818,-,+,,,"define_commit_slab(indegree_slab, int);"
repurposed_variable,commit.c,820,-,+,,,"define_commit_slab(author_date_slab, timestamp_t);"
repurposed_variable,commit.c,1152,-,+,,3,		keyid = get_signing_key();
repurposed_variable,commit.c,1159,-,+,,3,"		u = ""no"";"
repurposed_variable,commit.c,1162,-,+,,3,"		u = ""normal"";"
repurposed_variable,commit.c,1278,+,+,"argc = parse_options(argc, argv, prefix, options, usage, 0)",2,"	argc = parse_options(argc, argv, prefix, options, usage, 0);"
repurposed_variable,commit.c,1368,-,+,,3,		parents = parents->next;
repurposed_variable,commit.c,1399,-,+,,3,		orig = orig->next;
repurposed_variable,commit.c,1460,-,+,,3,		exclude++;
repurposed_variable,commit.c,1515,-,+,,3,		extra = next;
repurposed_variable,commit.c,1541,-,+,,22,		unsigned char c = *buf++;
repurposed_variable,commit.c,1546,+,+,len--,3,		len--;
repurposed_variable,commit.c,1553,+,+,"argc = parse_options(argc, argv, prefix, builtin_status_options, builtin_status_usage, 0)",2,"	argc = parse_options(argc, argv, prefix,
			     builtin_status_options,
			     builtin_status_usage, 0);"
repurposed_variable,commit.c,1585,+,+,len -= bytes,3,		len -= bytes;
repurposed_variable,commit.c,1591,-,+,,10,			if ((*buf++ & 0xc0) != 0x80)
repurposed_variable,commit.c,1673,-,+,,3,		author = git_author_info(IDENT_STRICT);
repurposed_variable,commit.c,1676,-,+,,3,		committer = git_committer_info(IDENT_STRICT);
repurposed_variable,commit.c,1683,-,+,,3,		extra = extra->next;
repurposed_variable,commit.c,1736,+,+,"argc = parse_and_validate_options(argc, argv, builtin_commit_options, builtin_commit_usage, prefix, current_head, &s)",2,"	argc = parse_and_validate_options(argc, argv, builtin_commit_options,
					  builtin_commit_usage,
					  prefix, current_head, &s);"
repurposed_variable,commit.c,1814,-,+,,,"define_commit_slab(merge_desc_slab, struct merge_remote_desc *);"
repurposed_variable,common-main.c,84,+,+,code &= 0xff,2,	code &= 0xff;
repurposed_variable,config.c,162,-,+,,2,	path = expanded;
repurposed_variable,config.c,415,-,+,,4,			regex_++;
repurposed_variable,config.c,842,+,+,"argc = parse_options(argc, argv, prefix, opts, builtin_config_list_usage, 0)",2,"	argc = parse_options(argc, argv, prefix, opts, builtin_config_list_usage, 0);"
repurposed_variable,config.c,889,+,+,"argc = parse_options(argc, argv, prefix, opts, builtin_config_get_usage, PARSE_OPT_STOP_AT_NON_OPTION)",2,"	argc = parse_options(argc, argv, prefix, opts, builtin_config_get_usage,
			     PARSE_OPT_STOP_AT_NON_OPTION);"
repurposed_variable,config.c,936,+,+,c = get_next_char(cs),3,		c = get_next_char(cs);
repurposed_variable,config.c,940,+,+,"argc = parse_options(argc, argv, prefix, opts, builtin_config_set_usage, PARSE_OPT_STOP_AT_NON_OPTION)",2,"	argc = parse_options(argc, argv, prefix, opts, builtin_config_set_usage,
			     PARSE_OPT_STOP_AT_NON_OPTION);"
repurposed_variable,config.c,951,+,+,c = get_next_char(cs),4,			c = get_next_char(cs);
